"Plot Title: LQC"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20309222, SEN S/N: 20309222)","Event, units (LGR S/N: 20309222, SEN S/N: 20309222)","Coupler Attached (LGR S/N: 20309222)","Coupler Detached (LGR S/N: 20309222)","Host Connected (LGR S/N: 20309222)","Stopped (LGR S/N: 20309222)","End Of File (LGR S/N: 20309222)"
3445,06/28/19 08:30:00 AM,59.851,,,,,,
3446,06/28/19 08:45:00 AM,60.883,,,,,,
3447,06/28/19 09:00:00 AM,60.883,,,,,,
3448,06/28/19 09:15:00 AM,61.912,,,,,,
3449,06/28/19 09:30:00 AM,62.425,,,,,,
3450,06/28/19 09:45:00 AM,63.797,,,,,,
3451,06/28/19 10:00:00 AM,64.310,,,,,,
3452,06/28/19 10:15:00 AM,66.022,,,,,,
3453,06/28/19 10:30:00 AM,66.193,,,,,,
3454,06/28/19 10:45:00 AM,67.392,,,,,,
3455,06/28/19 11:00:00 AM,68.763,,,,,,
3456,06/28/19 11:15:00 AM,70.995,,,,,,
3457,06/28/19 11:30:00 AM,71.339,,,,,,
3458,06/28/19 11:45:00 AM,70.480,,,,,,
3459,06/28/19 12:00:00 PM,71.856,,,,,,
3460,06/28/19 12:15:00 PM,70.137,,,,,,
3461,06/28/19 12:30:00 PM,68.763,,,,,,
3462,06/28/19 12:45:00 PM,69.449,,,,,,
3463,06/28/19 01:00:00 PM,71.683,,,,,,
3464,06/28/19 01:15:00 PM,71.683,,,,,,
3465,06/28/19 01:30:00 PM,71.683,,,,,,
3466,06/28/19 01:45:00 PM,70.308,,,,,,
3467,06/28/19 02:00:00 PM,70.995,,,,,,
3468,06/28/19 02:15:00 PM,71.168,,,,,,
3469,06/28/19 02:30:00 PM,71.856,,,,,,
3470,06/28/19 02:45:00 PM,70.824,,,,,,
3471,06/28/19 03:00:00 PM,70.824,,,,,,
3472,06/28/19 03:15:00 PM,71.512,,,,,,
3473,06/28/19 03:30:00 PM,71.683,,,,,,
3474,06/28/19 03:45:00 PM,72.891,,,,,,
3475,06/28/19 04:00:00 PM,72.718,,,,,,
3476,06/28/19 04:15:00 PM,72.545,,,,,,
3477,06/28/19 04:30:00 PM,71.856,,,,,,
3478,06/28/19 04:45:00 PM,70.824,,,,,,
3479,06/28/19 05:00:00 PM,69.964,,,,,,
3480,06/28/19 05:15:00 PM,69.107,,,,,,
3481,06/28/19 05:30:00 PM,69.449,,,,,,
3482,06/28/19 05:45:00 PM,69.793,,,,,,
3483,06/28/19 06:00:00 PM,70.137,,,,,,
3484,06/28/19 06:15:00 PM,69.964,,,,,,
3485,06/28/19 06:30:00 PM,69.622,,,,,,
3486,06/28/19 06:45:00 PM,68.934,,,,,,
3487,06/28/19 07:00:00 PM,67.906,,,,,,
3488,06/28/19 07:15:00 PM,67.050,,,,,,
3489,06/28/19 07:30:00 PM,65.851,,,,,,
3490,06/28/19 07:45:00 PM,64.652,,,,,,
3491,06/28/19 08:00:00 PM,63.282,,,,,,
3492,06/28/19 08:15:00 PM,60.539,,,,,,
3493,06/28/19 08:30:00 PM,58.993,,,,,,
3494,06/28/19 08:45:00 PM,57.096,,,,,,
3495,06/28/19 09:00:00 PM,55.189,,,,,,
3496,06/28/19 09:15:00 PM,53.798,,,,,,
3497,06/28/19 09:30:00 PM,52.576,,,,,,
3498,06/28/19 09:45:00 PM,51.346,,,,,,
3499,06/28/19 10:00:00 PM,50.643,,,,,,
3500,06/28/19 10:15:00 PM,49.937,,,,,,
3501,06/28/19 10:30:00 PM,49.404,,,,,,
3502,06/28/19 10:45:00 PM,48.695,,,,,,
3503,06/28/19 11:00:00 PM,48.160,,,,,,
3504,06/28/19 11:15:00 PM,47.446,,,,,,
3505,06/28/19 11:30:00 PM,46.728,,,,,,
3506,06/28/19 11:45:00 PM,46.188,,,,,,
3507,06/29/19 12:00:00 AM,45.648,,,,,,
3508,06/29/19 12:15:00 AM,45.286,,,,,,
3509,06/29/19 12:30:00 AM,44.742,,,,,,
3510,06/29/19 12:45:00 AM,44.195,,,,,,
3511,06/29/19 01:00:00 AM,43.831,,,,,,
3512,06/29/19 01:15:00 AM,43.648,,,,,,
3513,06/29/19 01:30:00 AM,43.466,,,,,,
3514,06/29/19 01:45:00 AM,43.282,,,,,,
3515,06/29/19 02:00:00 AM,43.099,,,,,,
3516,06/29/19 02:15:00 AM,42.915,,,,,,
3517,06/29/19 02:30:00 AM,42.548,,,,,,
3518,06/29/19 02:45:00 AM,42.548,,,,,,
3519,06/29/19 03:00:00 AM,42.363,,,,,,
3520,06/29/19 03:15:00 AM,41.994,,,,,,
3521,06/29/19 03:30:00 AM,41.810,,,,,,
3522,06/29/19 03:45:00 AM,41.625,,,,,,
3523,06/29/19 04:00:00 AM,41.439,,,,,,
3524,06/29/19 04:15:00 AM,41.254,,,,,,
3525,06/29/19 04:30:00 AM,40.881,,,,,,
3526,06/29/19 04:45:00 AM,40.881,,,,,,
3527,06/29/19 05:00:00 AM,40.696,,,,,,
3528,06/29/19 05:15:00 AM,40.696,,,,,,
3529,06/29/19 05:30:00 AM,40.509,,,,,,
3530,06/29/19 05:45:00 AM,40.509,,,,,,
3531,06/29/19 06:00:00 AM,40.509,,,,,,
3532,06/29/19 06:15:00 AM,40.696,,,,,,
3533,06/29/19 06:30:00 AM,41.067,,,,,,
3534,06/29/19 06:45:00 AM,41.439,,,,,,
3535,06/29/19 07:00:00 AM,41.810,,,,,,
3536,06/29/19 07:15:00 AM,41.994,,,,,,
3537,06/29/19 07:30:00 AM,42.363,,,,,,
3538,06/29/19 07:45:00 AM,43.099,,,,,,
3539,06/29/19 08:00:00 AM,44.195,,,,,,
3540,06/29/19 08:15:00 AM,46.188,,,,,,
3541,06/29/19 08:30:00 AM,49.759,,,,,,
3542,06/29/19 08:45:00 AM,53.449,,,,,,
3543,06/29/19 09:00:00 AM,55.884,,,,,,
3544,06/29/19 09:15:00 AM,57.441,,,,,,
3545,06/29/19 09:30:00 AM,58.647,,,,,,
3546,06/29/19 09:45:00 AM,60.368,,,,,,
3547,06/29/19 10:00:00 AM,64.825,,,,,,
3548,06/29/19 10:15:00 AM,70.480,,,,,,
3549,06/29/19 10:30:00 AM,72.718,,,,,,
3550,06/29/19 10:45:00 AM,73.926,,,,,,
3551,06/29/19 11:00:00 AM,74.271,,,,,,
3552,06/29/19 11:15:00 AM,75.139,,,,,,
3553,06/29/19 11:30:00 AM,75.312,,,,,,
3554,06/29/19 11:45:00 AM,76.006,,,,,,
3555,06/29/19 12:00:00 PM,76.876,,,,,,
3556,06/29/19 12:15:00 PM,75.484,,,,,,
3557,06/29/19 12:30:00 PM,74.964,,,,,,
3558,06/29/19 12:45:00 PM,73.753,,,,,,
3559,06/29/19 01:00:00 PM,72.545,,,,,,
3560,06/29/19 01:15:00 PM,69.622,,,,,,
3561,06/29/19 01:30:00 PM,70.824,,,,,,
3562,06/29/19 01:45:00 PM,71.512,,,,,,
3563,06/29/19 02:00:00 PM,69.964,,,,,,
3564,06/29/19 02:15:00 PM,70.308,,,,,,
3565,06/29/19 02:30:00 PM,70.308,,,,,,
3566,06/29/19 02:45:00 PM,69.622,,,,,,
3567,06/29/19 03:00:00 PM,70.137,,,,,,
3568,06/29/19 03:15:00 PM,70.995,,,,,,
3569,06/29/19 03:30:00 PM,71.512,,,,,,
3570,06/29/19 03:45:00 PM,71.339,,,,,,
3571,06/29/19 04:00:00 PM,71.683,,,,,,
3572,06/29/19 04:15:00 PM,72.718,,,,,,
3573,06/29/19 04:30:00 PM,73.234,,,,,,
3574,06/29/19 04:45:00 PM,73.234,,,,,,
3575,06/29/19 05:00:00 PM,73.580,,,,,,
3576,06/29/19 05:15:00 PM,73.407,,,,,,
3577,06/29/19 05:30:00 PM,71.856,,,,,,
3578,06/29/19 05:45:00 PM,71.339,,,,,,
3579,06/29/19 06:00:00 PM,70.824,,,,,,
3580,06/29/19 06:15:00 PM,70.651,,,,,,
3581,06/29/19 06:30:00 PM,69.622,,,,,,
3582,06/29/19 06:45:00 PM,68.421,,,,,,
3583,06/29/19 07:00:00 PM,66.708,,,,,,
3584,06/29/19 07:15:00 PM,66.537,,,,,,
3585,06/29/19 07:30:00 PM,65.851,,,,,,
3586,06/29/19 07:45:00 PM,64.310,,,,,,
3587,06/29/19 08:00:00 PM,63.111,,,,,,
3588,06/29/19 08:15:00 PM,60.368,,,,,,
3589,06/29/19 08:30:00 PM,58.476,,,,,,
3590,06/29/19 08:45:00 PM,56.923,,,,,,
3591,06/29/19 09:00:00 PM,55.364,,,,,,
3592,06/29/19 09:15:00 PM,54.147,,,,,,
3593,06/29/19 09:30:00 PM,53.100,,,,,,
3594,06/29/19 09:45:00 PM,52.225,,,,,,
3595,06/29/19 10:00:00 PM,50.995,,,,,,
3596,06/29/19 10:15:00 PM,50.290,,,,,,
3597,06/29/19 10:30:00 PM,49.759,,,,,,
3598,06/29/19 10:45:00 PM,49.228,,,,,,
3599,06/29/19 11:00:00 PM,48.695,,,,,,
3600,06/29/19 11:15:00 PM,48.517,,,,,,
3601,06/29/19 11:30:00 PM,48.517,,,,,,
3602,06/29/19 11:45:00 PM,48.160,,,,,,
3603,06/30/19 12:00:00 AM,47.802,,,,,,
3604,06/30/19 12:15:00 AM,47.266,,,,,,
3605,06/30/19 12:30:00 AM,46.908,,,,,,
3606,06/30/19 12:45:00 AM,46.548,,,,,,
3607,06/30/19 01:00:00 AM,46.369,,,,,,
3608,06/30/19 01:15:00 AM,46.188,,,,,,
3609,06/30/19 01:30:00 AM,46.188,,,,,,
3610,06/30/19 01:45:00 AM,46.008,,,,,,
3611,06/30/19 02:00:00 AM,45.828,,,,,,
3612,06/30/19 02:15:00 AM,45.648,,,,,,
3613,06/30/19 02:30:00 AM,45.648,,,,,,
3614,06/30/19 02:45:00 AM,45.466,,,,,,
3615,06/30/19 03:00:00 AM,45.286,,,,,,
3616,06/30/19 03:15:00 AM,45.466,,,,,,
3617,06/30/19 03:30:00 AM,45.286,,,,,,
3618,06/30/19 03:45:00 AM,45.286,,,,,,
3619,06/30/19 04:00:00 AM,45.286,,,,,,
3620,06/30/19 04:15:00 AM,44.922,,,,,,
3621,06/30/19 04:30:00 AM,44.379,,,,,,
3622,06/30/19 04:45:00 AM,43.831,,,,,,
3623,06/30/19 05:00:00 AM,43.648,,,,,,
3624,06/30/19 05:15:00 AM,43.282,,,,,,
3625,06/30/19 05:30:00 AM,42.915,,,,,,
3626,06/30/19 05:45:00 AM,42.732,,,,,,
3627,06/30/19 06:00:00 AM,42.548,,,,,,
3628,06/30/19 06:15:00 AM,42.548,,,,,,
3629,06/30/19 06:30:00 AM,42.915,,,,,,
3630,06/30/19 06:45:00 AM,44.379,,,,,,
3631,06/30/19 07:00:00 AM,46.008,,,,,,
3632,06/30/19 07:15:00 AM,47.982,,,,,,
3633,06/30/19 07:30:00 AM,50.290,,,,,,
3634,06/30/19 07:45:00 AM,52.750,,,,,,
3635,06/30/19 08:00:00 AM,53.798,,,,,,
3636,06/30/19 08:15:00 AM,54.842,,,,,,
3637,06/30/19 08:30:00 AM,57.096,,,,,,
3638,06/30/19 08:45:00 AM,57.268,,,,,,
3639,06/30/19 09:00:00 AM,57.096,,,,,,
3640,06/30/19 09:15:00 AM,58.476,,,,,,
3641,06/30/19 09:30:00 AM,60.024,,,,,,
3642,06/30/19 09:45:00 AM,61.054,,,,,,
3643,06/30/19 10:00:00 AM,64.652,,,,,,
3644,06/30/19 10:15:00 AM,70.308,,,,,,
3645,06/30/19 10:30:00 AM,73.580,,,,,,
3646,06/30/19 10:45:00 AM,74.964,,,,,,
3647,06/30/19 11:00:00 AM,75.659,,,,,,
3648,06/30/19 11:15:00 AM,76.181,,,,,,
3649,06/30/19 11:30:00 AM,76.354,,,,,,
3650,06/30/19 11:45:00 AM,76.703,,,,,,
3651,06/30/19 12:00:00 PM,76.703,,,,,,
3652,06/30/19 12:15:00 PM,76.006,,,,,,
3653,06/30/19 12:30:00 PM,74.791,,,,,,
3654,06/30/19 12:45:00 PM,73.926,,,,,,
3655,06/30/19 01:00:00 PM,72.545,,,,,,
3656,06/30/19 01:15:00 PM,72.028,,,,,,
3657,06/30/19 01:30:00 PM,71.168,,,,,,
3658,06/30/19 01:45:00 PM,70.308,,,,,,
3659,06/30/19 02:00:00 PM,70.308,,,,,,
3660,06/30/19 02:15:00 PM,70.480,,,,,,
3661,06/30/19 02:30:00 PM,70.824,,,,,,
3662,06/30/19 02:45:00 PM,70.480,,,,,,
3663,06/30/19 03:00:00 PM,70.137,,,,,,
3664,06/30/19 03:15:00 PM,70.308,,,,,,
3665,06/30/19 03:30:00 PM,70.824,,,,,,
3666,06/30/19 03:45:00 PM,69.793,,,,,,
3667,06/30/19 04:00:00 PM,69.793,,,,,,
3668,06/30/19 04:15:00 PM,69.449,,,,,,
3669,06/30/19 04:30:00 PM,69.278,,,,,,
3670,06/30/19 04:45:00 PM,69.107,,,,,,
3671,06/30/19 05:00:00 PM,68.934,,,,,,
3672,06/30/19 05:15:00 PM,69.107,,,,,,
3673,06/30/19 05:30:00 PM,69.107,,,,,,
3674,06/30/19 05:45:00 PM,68.248,,,,,,
3675,06/30/19 06:00:00 PM,68.248,,,,,,
3676,06/30/19 06:15:00 PM,67.564,,,,,,
3677,06/30/19 06:30:00 PM,66.879,,,,,,
3678,06/30/19 06:45:00 PM,66.193,,,,,,
3679,06/30/19 07:00:00 PM,65.167,,,,,,
3680,06/30/19 07:15:00 PM,64.310,,,,,,
3681,06/30/19 07:30:00 PM,63.455,,,,,,
3682,06/30/19 07:45:00 PM,62.254,,,,,,
3683,06/30/19 08:00:00 PM,60.883,,,,,,
3684,06/30/19 08:15:00 PM,58.476,,,,,,
3685,06/30/19 08:30:00 PM,57.268,,,,,,
3686,06/30/19 08:45:00 PM,56.057,,,,,,
3687,06/30/19 09:00:00 PM,54.495,,,,,,
3688,06/30/19 09:15:00 PM,53.274,,,,,,
3689,06/30/19 09:30:00 PM,52.401,,,,,,
3690,06/30/19 09:45:00 PM,51.523,,,,,,
3691,06/30/19 10:00:00 PM,50.643,,,,,,
3692,06/30/19 10:15:00 PM,49.937,,,,,,
3693,06/30/19 10:30:00 PM,49.404,,,,,,
3694,06/30/19 10:45:00 PM,48.871,,,,,,
3695,06/30/19 11:00:00 PM,48.339,,,,,,
3696,06/30/19 11:15:00 PM,47.982,,,,,,
3697,06/30/19 11:30:00 PM,47.802,,,,,,
3698,06/30/19 11:45:00 PM,47.266,,,,,,
3699,07/01/19 12:00:00 AM,47.088,,,,,,
3700,07/01/19 12:15:00 AM,47.266,,,,,,
3701,07/01/19 12:30:00 AM,47.802,,,,,,
3702,07/01/19 12:45:00 AM,47.982,,,,,,
3703,07/01/19 01:00:00 AM,47.624,,,,,,
3704,07/01/19 01:15:00 AM,47.088,,,,,,
3705,07/01/19 01:30:00 AM,47.266,,,,,,
3706,07/01/19 01:45:00 AM,47.446,,,,,,
3707,07/01/19 02:00:00 AM,47.088,,,,,,
3708,07/01/19 02:15:00 AM,46.369,,,,,,
3709,07/01/19 02:30:00 AM,46.008,,,,,,
3710,07/01/19 02:45:00 AM,45.648,,,,,,
3711,07/01/19 03:00:00 AM,45.286,,,,,,
3712,07/01/19 03:15:00 AM,45.104,,,,,,
3713,07/01/19 03:30:00 AM,44.922,,,,,,
3714,07/01/19 03:45:00 AM,44.560,,,,,,
3715,07/01/19 04:00:00 AM,44.379,,,,,,
3716,07/01/19 04:15:00 AM,44.195,,,,,,
3717,07/01/19 04:30:00 AM,44.195,,,,,,
3718,07/01/19 04:45:00 AM,44.013,,,,,,
3719,07/01/19 05:00:00 AM,44.379,,,,,,
3720,07/01/19 05:15:00 AM,44.560,,,,,,
3721,07/01/19 05:30:00 AM,44.195,,,,,,
3722,07/01/19 05:45:00 AM,44.195,,,,,,
3723,07/01/19 06:00:00 AM,44.013,,,,,,
3724,07/01/19 06:15:00 AM,44.195,,,,,,
3725,07/01/19 06:30:00 AM,44.379,,,,,,
3726,07/01/19 06:45:00 AM,44.560,,,,,,
3727,07/01/19 07:00:00 AM,44.742,,,,,,
3728,07/01/19 07:15:00 AM,45.286,,,,,,
3729,07/01/19 07:30:00 AM,46.008,,,,,,
3730,07/01/19 07:45:00 AM,46.728,,,,,,
3731,07/01/19 08:00:00 AM,48.160,,,,,,
3732,07/01/19 08:15:00 AM,50.113,,,,,,
3733,07/01/19 08:30:00 AM,53.274,,,,,,
3734,07/01/19 08:45:00 AM,55.711,,,,,,
3735,07/01/19 09:00:00 AM,56.923,,,,,,
3736,07/01/19 09:15:00 AM,57.785,,,,,,
3737,07/01/19 09:30:00 AM,58.820,,,,,,
3738,07/01/19 09:45:00 AM,60.368,,,,,,
3739,07/01/19 10:00:00 AM,63.797,,,,,,
3740,07/01/19 10:15:00 AM,69.449,,,,,,
3741,07/01/19 10:30:00 AM,72.199,,,,,,
3742,07/01/19 10:45:00 AM,73.407,,,,,,
3743,07/01/19 11:00:00 AM,74.271,,,,,,
3744,07/01/19 11:15:00 AM,74.791,,,,,,
3745,07/01/19 11:30:00 AM,76.006,,,,,,
3746,07/01/19 11:45:00 AM,76.876,,,,,,
3747,07/01/19 12:00:00 PM,76.528,,,,,,
3748,07/01/19 12:15:00 PM,75.659,,,,,,
3749,07/01/19 12:30:00 PM,73.926,,,,,,
3750,07/01/19 12:45:00 PM,72.891,,,,,,
3751,07/01/19 01:00:00 PM,72.718,,,,,,
3752,07/01/19 01:15:00 PM,72.372,,,,,,
3753,07/01/19 01:30:00 PM,71.856,,,,,,
3754,07/01/19 01:45:00 PM,71.512,,,,,,
3755,07/01/19 02:00:00 PM,71.339,,,,,,
3756,07/01/19 02:15:00 PM,71.512,,,,,,
3757,07/01/19 02:30:00 PM,71.683,,,,,,
3758,07/01/19 02:45:00 PM,72.028,,,,,,
3759,07/01/19 03:00:00 PM,71.856,,,,,,
3760,07/01/19 03:15:00 PM,71.856,,,,,,
3761,07/01/19 03:30:00 PM,71.339,,,,,,
3762,07/01/19 03:45:00 PM,70.995,,,,,,
3763,07/01/19 04:00:00 PM,71.168,,,,,,
3764,07/01/19 04:15:00 PM,71.683,,,,,,
3765,07/01/19 04:30:00 PM,71.339,,,,,,
3766,07/01/19 04:45:00 PM,71.339,,,,,,
3767,07/01/19 05:00:00 PM,70.824,,,,,,
3768,07/01/19 05:15:00 PM,70.480,,,,,,
3769,07/01/19 05:30:00 PM,69.964,,,,,,
3770,07/01/19 05:45:00 PM,69.107,,,,,,
3771,07/01/19 06:00:00 PM,68.592,,,,,,
3772,07/01/19 06:15:00 PM,68.248,,,,,,
3773,07/01/19 06:30:00 PM,68.077,,,,,,
3774,07/01/19 06:45:00 PM,68.077,,,,,,
3775,07/01/19 07:00:00 PM,67.564,,,,,,
3776,07/01/19 07:15:00 PM,66.708,,,,,,
3777,07/01/19 07:30:00 PM,65.338,,,,,,
3778,07/01/19 07:45:00 PM,63.797,,,,,,
3779,07/01/19 08:00:00 PM,62.425,,,,,,
3780,07/01/19 08:15:00 PM,60.024,,,,,,
3781,07/01/19 08:30:00 PM,58.476,,,,,,
3782,07/01/19 08:45:00 PM,57.614,,,,,,
3783,07/01/19 09:00:00 PM,57.096,,,,,,
3784,07/01/19 09:15:00 PM,56.577,,,,,,
3785,07/01/19 09:30:00 PM,56.230,,,,,,
3786,07/01/19 09:45:00 PM,55.711,,,,,,
3787,07/01/19 10:00:00 PM,55.017,,,,,,
3788,07/01/19 10:15:00 PM,54.842,,,,,,
3789,07/01/19 10:30:00 PM,53.274,,,,,,
3790,07/01/19 10:45:00 PM,51.874,,,,,,
3791,07/01/19 11:00:00 PM,50.995,,,,,,
3792,07/01/19 11:15:00 PM,50.290,,,,,,
3793,07/01/19 11:30:00 PM,49.937,,,,,,
3794,07/01/19 11:45:00 PM,49.228,,,,,,
3795,07/02/19 12:00:00 AM,48.695,,,,,,
3796,07/02/19 12:15:00 AM,48.517,,,,,,
3797,07/02/19 12:30:00 AM,48.339,,,,,,
3798,07/02/19 12:45:00 AM,47.982,,,,,,
3799,07/02/19 01:00:00 AM,47.802,,,,,,
3800,07/02/19 01:15:00 AM,47.624,,,,,,
3801,07/02/19 01:30:00 AM,47.446,,,,,,
3802,07/02/19 01:45:00 AM,47.266,,,,,,
3803,07/02/19 02:00:00 AM,46.908,,,,,,
3804,07/02/19 02:15:00 AM,46.728,,,,,,
3805,07/02/19 02:30:00 AM,46.728,,,,,,
3806,07/02/19 02:45:00 AM,46.728,,,,,,
3807,07/02/19 03:00:00 AM,46.908,,,,,,
3808,07/02/19 03:15:00 AM,47.088,,,,,,
3809,07/02/19 03:30:00 AM,46.728,,,,,,
3810,07/02/19 03:45:00 AM,46.369,,,,,,
3811,07/02/19 04:00:00 AM,46.188,,,,,,
3812,07/02/19 04:15:00 AM,46.008,,,,,,
3813,07/02/19 04:30:00 AM,46.188,,,,,,
3814,07/02/19 04:45:00 AM,46.008,,,,,,
3815,07/02/19 05:00:00 AM,46.188,,,,,,
3816,07/02/19 05:15:00 AM,45.828,,,,,,
3817,07/02/19 05:30:00 AM,45.648,,,,,,
3818,07/02/19 05:45:00 AM,45.648,,,,,,
3819,07/02/19 06:00:00 AM,45.648,,,,,,
3820,07/02/19 06:15:00 AM,45.828,,,,,,
3821,07/02/19 06:30:00 AM,46.008,,,,,,
3822,07/02/19 06:45:00 AM,46.369,,,,,,
3823,07/02/19 07:00:00 AM,46.908,,,,,,
3824,07/02/19 07:15:00 AM,47.088,,,,,,
3825,07/02/19 07:30:00 AM,47.802,,,,,,
3826,07/02/19 07:45:00 AM,49.759,,,,,,
3827,07/02/19 08:00:00 AM,53.798,,,,,,
3828,07/02/19 08:15:00 AM,55.537,,,,,,
3829,07/02/19 08:30:00 AM,55.711,,,,,,
3830,07/02/19 08:45:00 AM,56.750,,,,,,
3831,07/02/19 09:00:00 AM,57.785,,,,,,
3832,07/02/19 09:15:00 AM,59.680,,,,,,
3833,07/02/19 09:30:00 AM,61.054,,,,,,
3834,07/02/19 09:45:00 AM,62.940,,,,,,
3835,07/02/19 10:00:00 AM,67.392,,,,,,
3836,07/02/19 10:15:00 AM,71.512,,,,,,
3837,07/02/19 10:30:00 AM,73.407,,,,,,
3838,07/02/19 10:45:00 AM,74.271,,,,,,
3839,07/02/19 11:00:00 AM,74.791,,,,,,
3840,07/02/19 11:15:00 AM,75.312,,,,,,
3841,07/02/19 11:30:00 AM,75.659,,,,,,
3842,07/02/19 11:45:00 AM,76.181,,,,,,
3843,07/02/19 12:00:00 PM,75.832,,,,,,
3844,07/02/19 12:15:00 PM,75.484,,,,,,
3845,07/02/19 12:30:00 PM,74.791,,,,,,
3846,07/02/19 12:45:00 PM,73.753,,,,,,
3847,07/02/19 01:00:00 PM,73.234,,,,,,
3848,07/02/19 01:15:00 PM,72.545,,,,,,
3849,07/02/19 01:30:00 PM,71.339,,,,,,
3850,07/02/19 01:45:00 PM,70.308,,,,,,
3851,07/02/19 02:00:00 PM,70.651,,,,,,
3852,07/02/19 02:15:00 PM,71.168,,,,,,
3853,07/02/19 02:30:00 PM,71.856,,,,,,
3854,07/02/19 02:45:00 PM,71.856,,,,,,
3855,07/02/19 03:00:00 PM,71.856,,,,,,
3856,07/02/19 03:15:00 PM,70.995,,,,,,
3857,07/02/19 03:30:00 PM,70.995,,,,,,
3858,07/02/19 03:45:00 PM,70.824,,,,,,
3859,07/02/19 04:00:00 PM,70.480,,,,,,
3860,07/02/19 04:15:00 PM,70.137,,,,,,
3861,07/02/19 04:30:00 PM,69.793,,,,,,
3862,07/02/19 04:45:00 PM,69.793,,,,,,
3863,07/02/19 05:00:00 PM,70.651,,,,,,
3864,07/02/19 05:15:00 PM,70.824,,,,,,
3865,07/02/19 05:30:00 PM,71.168,,,,,,
3866,07/02/19 05:45:00 PM,71.683,,,,,,
3867,07/02/19 06:00:00 PM,71.683,,,,,,
3868,07/02/19 06:15:00 PM,70.651,,,,,,
3869,07/02/19 06:30:00 PM,70.651,,,,,,
3870,07/02/19 06:45:00 PM,70.308,,,,,,
3871,07/02/19 07:00:00 PM,68.592,,,,,,
3872,07/02/19 07:15:00 PM,66.366,,,,,,
3873,07/02/19 07:30:00 PM,62.769,,,,,,
3874,07/02/19 07:45:00 PM,62.254,,,,,,
3875,07/02/19 08:00:00 PM,61.741,,,,,,
3876,07/02/19 08:15:00 PM,59.851,,,,,,
3877,07/02/19 08:30:00 PM,58.476,,,,,,
3878,07/02/19 08:45:00 PM,57.614,,,,,,
3879,07/02/19 09:00:00 PM,56.923,,,,,,
3880,07/02/19 09:15:00 PM,56.577,,,,,,
3881,07/02/19 09:30:00 PM,56.057,,,,,,
3882,07/02/19 09:45:00 PM,55.711,,,,,,
3883,07/02/19 10:00:00 PM,55.364,,,,,,
3884,07/02/19 10:15:00 PM,54.842,,,,,,
3885,07/02/19 10:30:00 PM,54.669,,,,,,
3886,07/02/19 10:45:00 PM,54.322,,,,,,
3887,07/02/19 11:00:00 PM,54.322,,,,,,
3888,07/02/19 11:15:00 PM,54.147,,,,,,
3889,07/02/19 11:30:00 PM,53.623,,,,,,
3890,07/02/19 11:45:00 PM,53.100,,,,,,
3891,07/03/19 12:00:00 AM,52.925,,,,,,
3892,07/03/19 12:15:00 AM,52.925,,,,,,
3893,07/03/19 12:30:00 AM,52.576,,,,,,
3894,07/03/19 12:45:00 AM,51.346,,,,,,
3895,07/03/19 01:00:00 AM,50.819,,,,,,
3896,07/03/19 01:15:00 AM,50.995,,,,,,
3897,07/03/19 01:30:00 AM,50.643,,,,,,
3898,07/03/19 01:45:00 AM,50.643,,,,,,
3899,07/03/19 02:00:00 AM,49.937,,,,,,
3900,07/03/19 02:15:00 AM,49.228,,,,,,
3901,07/03/19 02:30:00 AM,48.871,,,,,,
3902,07/03/19 02:45:00 AM,48.517,,,,,,
3903,07/03/19 03:00:00 AM,48.339,,,,,,
3904,07/03/19 03:15:00 AM,47.982,,,,,,
3905,07/03/19 03:30:00 AM,47.802,,,,,,
3906,07/03/19 03:45:00 AM,47.266,,,,,,
3907,07/03/19 04:00:00 AM,46.908,,,,,,
3908,07/03/19 04:15:00 AM,46.728,,,,,,
3909,07/03/19 04:30:00 AM,46.728,,,,,,
3910,07/03/19 04:45:00 AM,47.624,,,,,,
3911,07/03/19 05:00:00 AM,48.160,,,,,,
3912,07/03/19 05:15:00 AM,48.160,,,,,,
3913,07/03/19 05:30:00 AM,48.695,,,,,,
3914,07/03/19 05:45:00 AM,48.871,,,,,,
3915,07/03/19 06:00:00 AM,48.695,,,,,,
3916,07/03/19 06:15:00 AM,48.695,,,,,,
3917,07/03/19 06:30:00 AM,48.517,,,,,,
3918,07/03/19 06:45:00 AM,48.695,,,,,,
3919,07/03/19 07:00:00 AM,49.050,,,,,,
3920,07/03/19 07:15:00 AM,49.937,,,,,,
3921,07/03/19 07:30:00 AM,52.050,,,,,,
3922,07/03/19 07:45:00 AM,53.623,,,,,,
3923,07/03/19 08:00:00 AM,55.017,,,,,,
3924,07/03/19 08:15:00 AM,56.404,,,,,,
3925,07/03/19 08:30:00 AM,57.268,,,,,,
3926,07/03/19 08:45:00 AM,57.958,,,,,,
3927,07/03/19 09:00:00 AM,58.820,,,,,,
3928,07/03/19 09:15:00 AM,59.337,,,,,,
3929,07/03/19 09:30:00 AM,60.024,,,,,,
3930,07/03/19 09:45:00 AM,62.769,,,,,,
3931,07/03/19 10:00:00 AM,66.022,,,,,,
3932,07/03/19 10:15:00 AM,71.168,,,,,,
3933,07/03/19 10:30:00 AM,73.234,,,,,,
3934,07/03/19 10:45:00 AM,74.446,,,,,,
3935,07/03/19 11:00:00 AM,74.964,,,,,,
3936,07/03/19 11:15:00 AM,75.484,,,,,,
3937,07/03/19 11:30:00 AM,75.659,,,,,,
