"Plot Title: LQC"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 20309222, SEN S/N: 20309222)","Event, units (LGR S/N: 20309222, SEN S/N: 20309222)","Coupler Attached (LGR S/N: 20309222)","Host Connected (LGR S/N: 20309222)","Coupler Detached (LGR S/N: 20309222)","Stopped (LGR S/N: 20309222)","End Of File (LGR S/N: 20309222)"
505,03/09/20 01:45:00 PM,65.167,,,,,,
506,03/09/20 02:00:00 PM,65.509,,,,,,
507,03/09/20 02:15:00 PM,66.022,,,,,,
508,03/09/20 02:30:00 PM,67.050,,,,,,
509,03/09/20 02:45:00 PM,67.221,,,,,,
510,03/09/20 03:00:00 PM,66.879,,,,,,
511,03/09/20 03:15:00 PM,67.221,,,,,,
512,03/09/20 03:30:00 PM,68.077,,,,,,
513,03/09/20 03:45:00 PM,68.248,,,,,,
514,03/09/20 04:00:00 PM,65.680,,,,,,
515,03/09/20 04:15:00 PM,63.797,,,,,,
516,03/09/20 04:30:00 PM,62.769,,,,,,
517,03/09/20 04:45:00 PM,62.083,,,,,,
518,03/09/20 05:00:00 PM,61.054,,,,,,
519,03/09/20 05:15:00 PM,60.368,,,,,,
520,03/09/20 05:30:00 PM,59.680,,,,,,
521,03/09/20 05:45:00 PM,59.508,,,,,,
522,03/09/20 06:00:00 PM,59.337,,,,,,
523,03/09/20 06:15:00 PM,57.441,,,,,,
524,03/09/20 06:30:00 PM,55.017,,,,,,
525,03/09/20 06:45:00 PM,53.449,,,,,,
526,03/09/20 07:00:00 PM,52.925,,,,,,
527,03/09/20 07:15:00 PM,53.798,,,,,,
528,03/09/20 07:30:00 PM,55.364,,,,,,
529,03/09/20 07:45:00 PM,55.364,,,,,,
530,03/09/20 08:00:00 PM,54.495,,,,,,
531,03/09/20 08:15:00 PM,53.274,,,,,,
532,03/09/20 08:30:00 PM,52.576,,,,,,
533,03/09/20 08:45:00 PM,52.750,,,,,,
534,03/09/20 09:00:00 PM,52.925,,,,,,
535,03/09/20 09:15:00 PM,52.401,,,,,,
536,03/09/20 09:30:00 PM,51.874,,,,,,
537,03/09/20 09:45:00 PM,51.874,,,,,,
538,03/09/20 10:00:00 PM,51.874,,,,,,
539,03/09/20 10:15:00 PM,51.874,,,,,,
540,03/09/20 10:30:00 PM,51.874,,,,,,
541,03/09/20 10:45:00 PM,51.874,,,,,,
542,03/09/20 11:00:00 PM,51.874,,,,,,
543,03/09/20 11:15:00 PM,51.346,,,,,,
544,03/09/20 11:30:00 PM,50.819,,,,,,
545,03/09/20 11:45:00 PM,50.113,,,,,,
546,03/10/20 12:00:00 AM,49.228,,,,,,
547,03/10/20 12:15:00 AM,48.871,,,,,,
548,03/10/20 12:30:00 AM,48.871,,,,,,
549,03/10/20 12:45:00 AM,49.050,,,,,,
550,03/10/20 01:00:00 AM,49.582,,,,,,
551,03/10/20 01:15:00 AM,49.937,,,,,,
552,03/10/20 01:30:00 AM,50.113,,,,,,
553,03/10/20 01:45:00 AM,50.113,,,,,,
554,03/10/20 02:00:00 AM,50.290,,,,,,
555,03/10/20 02:15:00 AM,50.290,,,,,,
556,03/10/20 02:30:00 AM,50.995,,,,,,
557,03/10/20 02:45:00 AM,50.995,,,,,,
558,03/10/20 03:00:00 AM,50.290,,,,,,
559,03/10/20 03:15:00 AM,49.759,,,,,,
560,03/10/20 03:30:00 AM,49.228,,,,,,
561,03/10/20 03:45:00 AM,49.050,,,,,,
562,03/10/20 04:00:00 AM,49.228,,,,,,
563,03/10/20 04:15:00 AM,49.404,,,,,,
564,03/10/20 04:30:00 AM,49.404,,,,,,
565,03/10/20 04:45:00 AM,49.404,,,,,,
566,03/10/20 05:00:00 AM,49.582,,,,,,
567,03/10/20 05:15:00 AM,49.759,,,,,,
568,03/10/20 05:30:00 AM,49.759,,,,,,
569,03/10/20 05:45:00 AM,49.759,,,,,,
570,03/10/20 06:00:00 AM,49.759,,,,,,
571,03/10/20 06:15:00 AM,49.404,,,,,,
572,03/10/20 06:30:00 AM,49.228,,,,,,
573,03/10/20 06:45:00 AM,49.404,,,,,,
574,03/10/20 07:00:00 AM,49.582,,,,,,
575,03/10/20 07:15:00 AM,49.759,,,,,,
576,03/10/20 07:30:00 AM,50.290,,,,,,
577,03/10/20 07:45:00 AM,50.819,,,,,,
578,03/10/20 08:00:00 AM,51.699,,,,,,
579,03/10/20 08:15:00 AM,52.925,,,,,,
580,03/10/20 08:30:00 AM,54.669,,,,,,
581,03/10/20 08:45:00 AM,56.923,,,,,,
582,03/10/20 09:00:00 AM,59.508,,,,,,
583,03/10/20 09:15:00 AM,61.398,,,,,,
584,03/10/20 09:30:00 AM,63.111,,,,,,
585,03/10/20 09:45:00 AM,64.825,,,,,,
586,03/10/20 10:00:00 AM,65.338,,,,,,
587,03/10/20 10:15:00 AM,64.139,,,,,,
588,03/10/20 10:30:00 AM,63.626,,,,,,
589,03/10/20 10:45:00 AM,64.310,,,,,,
590,03/10/20 11:00:00 AM,65.680,,,,,,
591,03/10/20 11:15:00 AM,70.480,,,,,,
592,03/10/20 11:30:00 AM,70.137,,,,,,
593,03/10/20 11:45:00 AM,68.248,,,,,,
594,03/10/20 12:00:00 PM,68.421,,,,,,
595,03/10/20 12:15:00 PM,68.934,,,,,,
596,03/10/20 12:30:00 PM,69.449,,,,,,
597,03/10/20 12:45:00 PM,68.592,,,,,,
598,03/10/20 01:00:00 PM,69.622,,,,,,
599,03/10/20 01:15:00 PM,70.308,,,,,,
600,03/10/20 01:30:00 PM,68.934,,,,,,
601,03/10/20 01:45:00 PM,69.278,,,,,,
602,03/10/20 02:00:00 PM,71.168,,,,,,
603,03/10/20 02:15:00 PM,71.339,,,,,,
604,03/10/20 02:30:00 PM,70.995,,,,,,
605,03/10/20 02:45:00 PM,71.512,,,,,,
606,03/10/20 03:00:00 PM,73.062,,,,,,
607,03/10/20 03:15:00 PM,70.824,,,,,,
608,03/10/20 03:30:00 PM,67.735,,,,,,
609,03/10/20 03:45:00 PM,68.592,,,,,,
610,03/10/20 04:00:00 PM,68.592,,,,,,
611,03/10/20 04:15:00 PM,66.537,,,,,,
612,03/10/20 04:30:00 PM,65.338,,,,,,
613,03/10/20 04:45:00 PM,66.193,,,,,,
614,03/10/20 05:00:00 PM,66.879,,,,,,
615,03/10/20 05:15:00 PM,65.167,,,,,,
616,03/10/20 05:30:00 PM,62.425,,,,,,
617,03/10/20 05:45:00 PM,61.227,,,,,,
618,03/10/20 06:00:00 PM,60.195,,,,,,
619,03/10/20 06:15:00 PM,59.337,,,,,,
620,03/10/20 06:30:00 PM,58.647,,,,,,
621,03/10/20 06:45:00 PM,57.958,,,,,,
622,03/10/20 07:00:00 PM,57.096,,,,,,
623,03/10/20 07:15:00 PM,56.404,,,,,,
624,03/10/20 07:30:00 PM,56.057,,,,,,
625,03/10/20 07:45:00 PM,55.884,,,,,,
626,03/10/20 08:00:00 PM,55.364,,,,,,
627,03/10/20 08:15:00 PM,55.364,,,,,,
628,03/10/20 08:30:00 PM,56.577,,,,,,
629,03/10/20 08:45:00 PM,58.647,,,,,,
630,03/10/20 09:00:00 PM,58.993,,,,,,
631,03/10/20 09:15:00 PM,58.131,,,,,,
632,03/10/20 09:30:00 PM,57.268,,,,,,
633,03/10/20 09:45:00 PM,56.230,,,,,,
634,03/10/20 10:00:00 PM,54.669,,,,,,
635,03/10/20 10:15:00 PM,53.449,,,,,,
636,03/10/20 10:30:00 PM,52.401,,,,,,
637,03/10/20 10:45:00 PM,52.050,,,,,,
638,03/10/20 11:00:00 PM,51.699,,,,,,
639,03/10/20 11:15:00 PM,51.172,,,,,,
640,03/10/20 11:30:00 PM,50.466,,,,,,
641,03/10/20 11:45:00 PM,49.937,,,,,,
642,03/11/20 12:00:00 AM,49.404,,,,,,
643,03/11/20 12:15:00 AM,49.228,,,,,,
644,03/11/20 12:30:00 AM,48.871,,,,,,
645,03/11/20 12:45:00 AM,48.517,,,,,,
646,03/11/20 01:00:00 AM,48.339,,,,,,
647,03/11/20 01:15:00 AM,48.517,,,,,,
648,03/11/20 01:30:00 AM,48.339,,,,,,
649,03/11/20 01:45:00 AM,47.982,,,,,,
650,03/11/20 02:00:00 AM,47.802,,,,,,
651,03/11/20 02:15:00 AM,47.802,,,,,,
652,03/11/20 02:30:00 AM,47.624,,,,,,
653,03/11/20 02:45:00 AM,47.446,,,,,,
654,03/11/20 03:00:00 AM,47.624,,,,,,
655,03/11/20 03:15:00 AM,47.624,,,,,,
656,03/11/20 03:30:00 AM,47.446,,,,,,
657,03/11/20 03:45:00 AM,46.908,,,,,,
658,03/11/20 04:00:00 AM,46.548,,,,,,
659,03/11/20 04:15:00 AM,46.548,,,,,,
660,03/11/20 04:30:00 AM,46.728,,,,,,
661,03/11/20 04:45:00 AM,47.088,,,,,,
662,03/11/20 05:00:00 AM,46.908,,,,,,
663,03/11/20 05:15:00 AM,46.548,,,,,,
664,03/11/20 05:30:00 AM,46.369,,,,,,
665,03/11/20 05:45:00 AM,46.188,,,,,,
666,03/11/20 06:00:00 AM,45.828,,,,,,
667,03/11/20 06:15:00 AM,45.828,,,,,,
668,03/11/20 06:30:00 AM,45.648,,,,,,
669,03/11/20 06:45:00 AM,45.648,,,,,,
670,03/11/20 07:00:00 AM,46.008,,,,,,
671,03/11/20 07:15:00 AM,46.548,,,,,,
672,03/11/20 07:30:00 AM,46.728,,,,,,
673,03/11/20 07:45:00 AM,47.088,,,,,,
674,03/11/20 08:00:00 AM,48.339,,,,,,
675,03/11/20 08:15:00 AM,50.466,,,,,,
676,03/11/20 08:30:00 AM,52.750,,,,,,
677,03/11/20 08:45:00 AM,54.842,,,,,,
678,03/11/20 09:00:00 AM,56.057,,,,,,
679,03/11/20 09:15:00 AM,57.614,,,,,,
680,03/11/20 09:30:00 AM,59.337,,,,,,
681,03/11/20 09:45:00 AM,61.054,,,,,,
682,03/11/20 10:00:00 AM,63.455,,,,,,
683,03/11/20 10:15:00 AM,67.392,,,,,,
684,03/11/20 10:30:00 AM,70.651,,,,,,
685,03/11/20 10:45:00 AM,73.234,,,,,,
686,03/11/20 11:00:00 AM,74.446,,,,,,
687,03/11/20 11:15:00 AM,74.619,,,,,,
688,03/11/20 11:30:00 AM,74.791,,,,,,
689,03/11/20 11:45:00 AM,75.139,,,,,,
690,03/11/20 12:00:00 PM,73.753,,,,,,
691,03/11/20 12:15:00 PM,73.062,,,,,,
692,03/11/20 12:30:00 PM,71.512,,,,,,
693,03/11/20 12:45:00 PM,71.339,,,,,,
694,03/11/20 01:00:00 PM,70.137,,,,,,
695,03/11/20 01:15:00 PM,70.137,,,,,,
696,03/11/20 01:30:00 PM,71.168,,,,,,
697,03/11/20 01:45:00 PM,72.028,,,,,,
698,03/11/20 02:00:00 PM,70.995,,,,,,
699,03/11/20 02:15:00 PM,69.964,,,,,,
700,03/11/20 02:30:00 PM,69.622,,,,,,
701,03/11/20 02:45:00 PM,68.934,,,,,,
702,03/11/20 03:00:00 PM,68.421,,,,,,
703,03/11/20 03:15:00 PM,69.278,,,,,,
704,03/11/20 03:30:00 PM,69.107,,,,,,
705,03/11/20 03:45:00 PM,68.592,,,,,,
706,03/11/20 04:00:00 PM,68.248,,,,,,
707,03/11/20 04:15:00 PM,67.735,,,,,,
708,03/11/20 04:30:00 PM,67.221,,,,,,
709,03/11/20 04:45:00 PM,66.537,,,,,,
710,03/11/20 05:00:00 PM,65.338,,,,,,
711,03/11/20 05:15:00 PM,62.254,,,,,,
712,03/11/20 05:30:00 PM,60.539,,,,,,
713,03/11/20 05:45:00 PM,60.368,,,,,,
714,03/11/20 06:00:00 PM,60.024,,,,,,
715,03/11/20 06:15:00 PM,58.820,,,,,,
716,03/11/20 06:30:00 PM,58.131,,,,,,
717,03/11/20 06:45:00 PM,57.958,,,,,,
718,03/11/20 07:00:00 PM,57.785,,,,,,
719,03/11/20 07:15:00 PM,57.441,,,,,,
720,03/11/20 07:30:00 PM,57.268,,,,,,
721,03/11/20 07:45:00 PM,57.096,,,,,,
722,03/11/20 08:00:00 PM,56.230,,,,,,
723,03/11/20 08:15:00 PM,54.842,,,,,,
724,03/11/20 08:30:00 PM,53.449,,,,,,
725,03/11/20 08:45:00 PM,52.401,,,,,,
726,03/11/20 09:00:00 PM,51.346,,,,,,
727,03/11/20 09:15:00 PM,50.643,,,,,,
728,03/11/20 09:30:00 PM,50.113,,,,,,
729,03/11/20 09:45:00 PM,49.759,,,,,,
730,03/11/20 10:00:00 PM,49.937,,,,,,
731,03/11/20 10:15:00 PM,49.759,,,,,,
732,03/11/20 10:30:00 PM,49.228,,,,,,
733,03/11/20 10:45:00 PM,48.871,,,,,,
734,03/11/20 11:00:00 PM,48.517,,,,,,
735,03/11/20 11:15:00 PM,48.160,,,,,,
736,03/11/20 11:30:00 PM,47.802,,,,,,
737,03/11/20 11:45:00 PM,47.446,,,,,,
738,03/12/20 12:00:00 AM,47.088,,,,,,
739,03/12/20 12:15:00 AM,46.728,,,,,,
740,03/12/20 12:30:00 AM,47.088,,,,,,
741,03/12/20 12:45:00 AM,47.802,,,,,,
742,03/12/20 01:00:00 AM,48.339,,,,,,
743,03/12/20 01:15:00 AM,48.871,,,,,,
744,03/12/20 01:30:00 AM,49.050,,,,,,
745,03/12/20 01:45:00 AM,49.228,,,,,,
746,03/12/20 02:00:00 AM,49.404,,,,,,
747,03/12/20 02:15:00 AM,49.582,,,,,,
748,03/12/20 02:30:00 AM,49.404,,,,,,
749,03/12/20 02:45:00 AM,49.050,,,,,,
750,03/12/20 03:00:00 AM,48.871,,,,,,
751,03/12/20 03:15:00 AM,48.695,,,,,,
752,03/12/20 03:30:00 AM,48.339,,,,,,
753,03/12/20 03:45:00 AM,48.160,,,,,,
754,03/12/20 04:00:00 AM,47.802,,,,,,
755,03/12/20 04:15:00 AM,46.908,,,,,,
756,03/12/20 04:30:00 AM,46.728,,,,,,
757,03/12/20 04:45:00 AM,46.728,,,,,,
758,03/12/20 05:00:00 AM,46.369,,,,,,
759,03/12/20 05:15:00 AM,45.828,,,,,,
760,03/12/20 05:30:00 AM,45.286,,,,,,
761,03/12/20 05:45:00 AM,44.379,,,,,,
762,03/12/20 06:00:00 AM,43.466,,,,,,
763,03/12/20 06:15:00 AM,42.732,,,,,,
764,03/12/20 06:30:00 AM,42.363,,,,,,
765,03/12/20 06:45:00 AM,42.179,,,,,,
766,03/12/20 07:00:00 AM,42.363,,,,,,
767,03/12/20 07:15:00 AM,42.548,,,,,,
768,03/12/20 07:30:00 AM,42.732,,,,,,
769,03/12/20 07:45:00 AM,43.099,,,,,,
770,03/12/20 08:00:00 AM,45.466,,,,,,
771,03/12/20 08:15:00 AM,48.871,,,,,,
772,03/12/20 08:30:00 AM,50.819,,,,,,
773,03/12/20 08:45:00 AM,52.050,,,,,,
774,03/12/20 09:00:00 AM,52.925,,,,,,
775,03/12/20 09:15:00 AM,53.973,,,,,,
776,03/12/20 09:30:00 AM,55.189,,,,,,
777,03/12/20 09:45:00 AM,55.189,,,,,,
778,03/12/20 10:00:00 AM,55.189,,,,,,
779,03/12/20 10:15:00 AM,56.404,,,,,,
780,03/12/20 10:30:00 AM,61.569,,,,,,
781,03/12/20 10:45:00 AM,61.227,,,,,,
782,03/12/20 11:00:00 AM,60.195,,,,,,
783,03/12/20 11:15:00 AM,61.227,,,,,,
784,03/12/20 11:30:00 AM,64.310,,,,,,
785,03/12/20 11:45:00 AM,67.564,,,,,,
786,03/12/20 12:00:00 PM,67.564,,,,,,
787,03/12/20 12:15:00 PM,67.564,,,,,,
788,03/12/20 12:30:00 PM,67.221,,,,,,
789,03/12/20 12:45:00 PM,65.680,,,,,,
790,03/12/20 01:00:00 PM,65.680,,,,,,
791,03/12/20 01:15:00 PM,64.481,,,,,,
792,03/12/20 01:30:00 PM,63.626,,,,,,
793,03/12/20 01:45:00 PM,64.310,,,,,,
794,03/12/20 02:00:00 PM,64.996,,,,,,
795,03/12/20 02:15:00 PM,64.996,,,,,,
796,03/12/20 02:30:00 PM,64.481,,,,,,
797,03/12/20 02:45:00 PM,64.825,,,,,,
798,03/12/20 03:00:00 PM,65.509,,,,,,
799,03/12/20 03:15:00 PM,65.851,,,,,,
800,03/12/20 03:30:00 PM,66.366,,,,,,
801,03/12/20 03:45:00 PM,66.022,,,,,,
802,03/12/20 04:00:00 PM,66.022,,,,,,
803,03/12/20 04:15:00 PM,65.338,,,,,,
804,03/12/20 04:30:00 PM,65.338,,,,,,
805,03/12/20 04:45:00 PM,63.797,,,,,,
806,03/12/20 05:00:00 PM,64.825,,,,,,
807,03/12/20 05:15:00 PM,64.996,,,,,,
808,03/12/20 05:30:00 PM,64.652,,,,,,
809,03/12/20 05:45:00 PM,63.968,,,,,,
810,03/12/20 06:00:00 PM,61.398,,,,,,
811,03/12/20 06:15:00 PM,58.303,,,,,,
812,03/12/20 06:30:00 PM,55.711,,,,,,
813,03/12/20 06:45:00 PM,53.798,,,,,,
814,03/12/20 07:00:00 PM,52.576,,,,,,
815,03/12/20 07:15:00 PM,51.523,,,,,,
816,03/12/20 07:30:00 PM,50.643,,,,,,
817,03/12/20 07:45:00 PM,50.113,,,,,,
818,03/12/20 08:00:00 PM,49.228,,,,,,
819,03/12/20 08:15:00 PM,48.517,,,,,,
820,03/12/20 08:30:00 PM,48.339,,,,,,
821,03/12/20 08:45:00 PM,48.517,,,,,,
822,03/12/20 09:00:00 PM,49.759,,,,,,
823,03/12/20 09:15:00 PM,49.937,,,,,,
824,03/12/20 09:30:00 PM,49.759,,,,,,
825,03/12/20 09:45:00 PM,49.582,,,,,,
826,03/12/20 10:00:00 PM,50.113,,,,,,
827,03/12/20 10:15:00 PM,50.290,,,,,,
828,03/12/20 10:30:00 PM,50.466,,,,,,
829,03/12/20 10:45:00 PM,50.819,,,,,,
830,03/12/20 11:00:00 PM,50.995,,,,,,
831,03/12/20 11:15:00 PM,51.172,,,,,,
832,03/12/20 11:30:00 PM,51.346,,,,,,
833,03/12/20 11:45:00 PM,51.523,,,,,,
834,03/13/20 12:00:00 AM,51.523,,,,,,
835,03/13/20 12:15:00 AM,51.523,,,,,,
836,03/13/20 12:30:00 AM,51.523,,,,,,
837,03/13/20 12:45:00 AM,51.523,,,,,,
838,03/13/20 01:00:00 AM,51.523,,,,,,
839,03/13/20 01:15:00 AM,51.346,,,,,,
840,03/13/20 01:30:00 AM,51.346,,,,,,
841,03/13/20 01:45:00 AM,51.346,,,,,,
842,03/13/20 02:00:00 AM,51.172,,,,,,
843,03/13/20 02:15:00 AM,51.346,,,,,,
844,03/13/20 02:30:00 AM,51.346,,,,,,
845,03/13/20 02:45:00 AM,51.346,,,,,,
846,03/13/20 03:00:00 AM,51.172,,,,,,
847,03/13/20 03:15:00 AM,51.172,,,,,,
848,03/13/20 03:30:00 AM,51.346,,,,,,
849,03/13/20 03:45:00 AM,51.346,,,,,,
850,03/13/20 04:00:00 AM,51.346,,,,,,
851,03/13/20 04:15:00 AM,51.346,,,,,,
852,03/13/20 04:30:00 AM,51.346,,,,,,
853,03/13/20 04:45:00 AM,51.346,,,,,,
854,03/13/20 05:00:00 AM,51.523,,,,,,
855,03/13/20 05:15:00 AM,51.699,,,,,,
856,03/13/20 05:30:00 AM,51.874,,,,,,
857,03/13/20 05:45:00 AM,52.050,,,,,,
858,03/13/20 06:00:00 AM,52.225,,,,,,
859,03/13/20 06:15:00 AM,52.225,,,,,,
860,03/13/20 06:30:00 AM,52.401,,,,,,
861,03/13/20 06:45:00 AM,52.401,,,,,,
862,03/13/20 07:00:00 AM,52.576,,,,,,
863,03/13/20 07:15:00 AM,52.925,,,,,,
864,03/13/20 07:30:00 AM,53.274,,,,,,
865,03/13/20 07:45:00 AM,53.798,,,,,,
866,03/13/20 08:00:00 AM,54.147,,,,,,
867,03/13/20 08:15:00 AM,54.669,,,,,,
868,03/13/20 08:30:00 AM,55.189,,,,,,
869,03/13/20 08:45:00 AM,55.711,,,,,,
870,03/13/20 09:00:00 AM,56.404,,,,,,
871,03/13/20 09:15:00 AM,56.923,,,,,,
872,03/13/20 09:30:00 AM,57.268,,,,,,
873,03/13/20 09:45:00 AM,57.614,,,,,,
874,03/13/20 10:00:00 AM,57.785,,,,,,
875,03/13/20 10:15:00 AM,57.785,,,,,,
876,03/13/20 10:30:00 AM,58.131,,,,,,
877,03/13/20 10:45:00 AM,57.958,,,,,,
878,03/13/20 11:00:00 AM,58.476,,,,,,
879,03/13/20 11:15:00 AM,58.820,,,,,,
880,03/13/20 11:30:00 AM,59.164,,,,,,
881,03/13/20 11:45:00 AM,58.820,,,,,,
882,03/13/20 12:00:00 PM,59.164,,,,,,
883,03/13/20 12:15:00 PM,58.820,,,,,,
884,03/13/20 12:30:00 PM,58.303,,,,,,
885,03/13/20 12:45:00 PM,58.647,,,,,,
886,03/13/20 01:00:00 PM,58.993,,,,,,
887,03/13/20 01:15:00 PM,59.164,,,,,,
888,03/13/20 01:30:00 PM,58.993,,,,,,
889,03/13/20 01:45:00 PM,58.647,,,,,,
890,03/13/20 02:00:00 PM,58.993,,,,,,
891,03/13/20 02:15:00 PM,58.993,,,,,,
892,03/13/20 02:30:00 PM,58.647,,,,,,
893,03/13/20 02:45:00 PM,58.476,,,,,,
894,03/13/20 03:00:00 PM,58.131,,,,,,
895,03/13/20 03:15:00 PM,57.785,,,,,,
896,03/13/20 03:30:00 PM,57.614,,,,,,
897,03/13/20 03:45:00 PM,57.614,,,,,,
898,03/13/20 04:00:00 PM,57.268,,,,,,
899,03/13/20 04:15:00 PM,56.750,,,,,,
900,03/13/20 04:30:00 PM,56.404,,,,,,
901,03/13/20 04:45:00 PM,56.057,,,,,,
902,03/13/20 05:00:00 PM,55.537,,,,,,
903,03/13/20 05:15:00 PM,55.189,,,,,,
904,03/13/20 05:30:00 PM,54.842,,,,,,
905,03/13/20 05:45:00 PM,54.669,,,,,,
906,03/13/20 06:00:00 PM,54.495,,,,,,
907,03/13/20 06:15:00 PM,54.147,,,,,,
908,03/13/20 06:30:00 PM,53.798,,,,,,
909,03/13/20 06:45:00 PM,53.449,,,,,,
910,03/13/20 07:00:00 PM,52.750,,,,,,
911,03/13/20 07:15:00 PM,52.401,,,,,,
912,03/13/20 07:30:00 PM,52.050,,,,,,
913,03/13/20 07:45:00 PM,51.874,,,,,,
914,03/13/20 08:00:00 PM,51.699,,,,,,
915,03/13/20 08:15:00 PM,51.523,,,,,,
916,03/13/20 08:30:00 PM,51.172,,,,,,
917,03/13/20 08:45:00 PM,50.995,,,,,,
918,03/13/20 09:00:00 PM,50.290,,,,,,
919,03/13/20 09:15:00 PM,49.228,,,,,,
920,03/13/20 09:30:00 PM,48.160,,,,,,
921,03/13/20 09:45:00 PM,47.088,,,,,,
922,03/13/20 10:00:00 PM,46.548,,,,,,
923,03/13/20 10:15:00 PM,46.369,,,,,,
924,03/13/20 10:30:00 PM,46.008,,,,,,
925,03/13/20 10:45:00 PM,45.466,,,,,,
926,03/13/20 11:00:00 PM,45.466,,,,,,
927,03/13/20 11:15:00 PM,45.104,,,,,,
928,03/13/20 11:30:00 PM,45.104,,,,,,
929,03/13/20 11:45:00 PM,45.286,,,,,,
930,03/14/20 12:00:00 AM,46.008,,,,,,
931,03/14/20 12:15:00 AM,46.548,,,,,,
932,03/14/20 12:30:00 AM,47.088,,,,,,
933,03/14/20 12:45:00 AM,47.266,,,,,,
934,03/14/20 01:00:00 AM,47.266,,,,,,
935,03/14/20 01:15:00 AM,47.446,,,,,,
936,03/14/20 01:30:00 AM,47.624,,,,,,
937,03/14/20 01:45:00 AM,47.982,,,,,,
938,03/14/20 02:00:00 AM,48.160,,,,,,
939,03/14/20 02:15:00 AM,48.160,,,,,,
940,03/14/20 02:30:00 AM,48.339,,,,,,
941,03/14/20 02:45:00 AM,48.517,,,,,,
942,03/14/20 02:45:53 AM,,0.16,,,,,
943,03/14/20 03:00:00 AM,48.517,,,,,,
944,03/14/20 03:15:00 AM,48.517,,,,,,
945,03/14/20 03:30:00 AM,48.695,,,,,,
946,03/14/20 03:45:00 AM,48.695,,,,,,
947,03/14/20 04:00:00 AM,48.695,,,,,,
948,03/14/20 04:15:00 AM,48.871,,,,,,
949,03/14/20 04:30:00 AM,48.871,,,,,,
950,03/14/20 04:45:00 AM,49.050,,,,,,
951,03/14/20 05:00:00 AM,48.695,,,,,,
952,03/14/20 05:15:00 AM,48.517,,,,,,
953,03/14/20 05:30:00 AM,48.517,,,,,,
954,03/14/20 05:45:00 AM,48.339,,,,,,
955,03/14/20 06:00:00 AM,48.339,,,,,,
956,03/14/20 06:15:00 AM,48.160,,,,,,
957,03/14/20 06:30:00 AM,48.160,,,,,,
958,03/14/20 06:45:00 AM,48.160,,,,,,
959,03/14/20 07:00:00 AM,48.339,,,,,,
960,03/14/20 07:15:00 AM,48.871,,,,,,
961,03/14/20 07:30:00 AM,49.404,,,,,,
962,03/14/20 07:45:00 AM,49.937,,,,,,
963,03/14/20 08:00:00 AM,50.466,,,,,,
964,03/14/20 08:15:00 AM,50.819,,,,,,
965,03/14/20 08:30:00 AM,51.874,,,,,,
966,03/14/20 08:45:00 AM,52.925,,,,,,
967,03/14/20 09:00:00 AM,54.495,,,,,,
968,03/14/20 09:15:00 AM,55.364,,,,,,
969,03/14/20 09:30:00 AM,55.884,,,,,,
970,03/14/20 09:45:00 AM,55.537,,,,,,
971,03/14/20 10:00:00 AM,55.364,,,,,,
972,03/14/20 10:15:00 AM,55.711,,,,,,
973,03/14/20 10:30:00 AM,55.884,,,,,,
974,03/14/20 10:45:00 AM,56.404,,,,,,
975,03/14/20 11:00:00 AM,56.230,,,,,,
976,03/14/20 11:15:00 AM,56.230,,,,,,
977,03/14/20 11:30:00 AM,56.404,,,,,,
978,03/14/20 11:45:00 AM,56.230,,,,,,
979,03/14/20 12:00:00 PM,56.577,,,,,,
980,03/14/20 12:15:00 PM,56.404,,,,,,
981,03/14/20 12:30:00 PM,56.230,,,,,,
982,03/14/20 12:45:00 PM,55.017,,,,,,
983,03/14/20 12:49:16 PM,,0.17,,,,,
984,03/14/20 12:56:14 PM,,0.18,,,,,
985,03/14/20 12:57:26 PM,,0.19,,,,,
986,03/14/20 12:59:08 PM,,0.20,,,,,
987,03/14/20 01:00:00 PM,53.973,,,,,,
988,03/14/20 01:02:32 PM,,0.21,,,,,
989,03/14/20 01:04:52 PM,,0.22,,,,,
990,03/14/20 01:07:07 PM,,0.23,,,,,
991,03/14/20 01:09:42 PM,,0.24,,,,,
992,03/14/20 01:14:28 PM,,0.25,,,,,
993,03/14/20 01:15:00 PM,52.925,,,,,,
994,03/14/20 01:20:57 PM,,0.26,,,,,
995,03/14/20 01:24:12 PM,,0.27,,,,,
996,03/14/20 01:25:01 PM,,0.28,,,,,
997,03/14/20 01:25:28 PM,,0.29,,,,,
998,03/14/20 01:27:03 PM,,0.30,,,,,
999,03/14/20 01:30:00 PM,52.576,,,,,,
1000,03/14/20 01:33:26 PM,,0.31,,,,,
1001,03/14/20 01:35:58 PM,,0.32,,,,,
1002,03/14/20 01:38:57 PM,,0.33,,,,,
1003,03/14/20 01:41:14 PM,,0.34,,,,,
1004,03/14/20 01:43:20 PM,,0.35,,,,,
1005,03/14/20 01:45:00 PM,51.874,,,,,,
1006,03/14/20 01:48:19 PM,,0.36,,,,,
1007,03/14/20 01:53:26 PM,,0.37,,,,,
1008,03/14/20 02:00:00 PM,52.750,,,,,,
1009,03/14/20 02:15:00 PM,53.623,,,,,,
1010,03/14/20 02:30:00 PM,53.623,,,,,,
1011,03/14/20 02:45:00 PM,53.274,,,,,,
1012,03/14/20 03:00:00 PM,52.401,,,,,,
1013,03/14/20 03:11:40 PM,,0.38,,,,,
1014,03/14/20 03:14:06 PM,,0.39,,,,,
